customer_id,week,avg_salary_delay,avg_liquidity_ratio,liquidity_trend,total_failed_autodebits,avg_utility_delay,avg_atm_withdrawals,total_lending_app_txns,default_next_30_days
8,3,5.333333333333333,3.6192605343054702,-1.6470635481071532,3,5.0,3.6666666666666665,3,0
8,4,5.666666666666667,2.876642057124658,-1.1594969335582856,3,6.666666666666667,3.6666666666666665,6,1
8,5,5.666666666666667,2.393123866341023,-0.8718495222279037,2,7.0,3.3333333333333335,7,1
8,6,5.333333333333333,1.9360648666461424,-0.7903851156493575,3,5.333333333333333,2.6666666666666665,10,1
8,7,4.666666666666667,1.606306862947297,-0.6982163723039161,3,4.0,2.6666666666666665,8,1
8,8,4.0,1.2688182180336232,-0.513138457884284,4,1.3333333333333333,2.3333333333333335,6,1
8,9,5.0,1.0378760630560304,-0.4939375694855994,2,4.0,2.6666666666666665,5,1
8,10,6.0,0.8135488306232511,-0.3587321348612328,2,5.666666666666667,2.0,6,1
8,11,6.0,0.6503025252166302,-0.31005090917136846,1,6.666666666666667,1.3333333333333333,5,1
8,12,5.333333333333333,0.5178239149846796,-0.21839170288311377,1,6.0,1.3333333333333333,5,1
9,3,0.6666666666666666,12.044937432448307,-0.12432243639208984,0,2.6666666666666665,1.0,1,0
9,4,1.0,11.99060666678758,-0.07508850545206691,0,5.0,1.6666666666666667,1,0
9,5,0.6666666666666666,12.022746112625564,0.13283698237592745,0,6.333333333333333,2.6666666666666665,1,0
9,6,0.3333333333333333,12.11062211980297,0.3022978821223159,0,8.666666666666666,2.6666666666666665,1,0
9,7,0.0,12.245254557175878,0.23239046915269412,0,5.666666666666667,1.0,2,0
9,8,0.3333333333333333,12.351748023705023,0.1886893604311446,0,3.3333333333333335,1.3333333333333333,2,0
9,9,0.3333333333333333,12.463035782508706,0.23226384641464826,0,3.6666666666666665,1.6666666666666667,3,0
9,10,0.6666666666666666,12.554467738412756,0.18720593727741175,0,5.666666666666667,3.0,3,0
9,11,0.6666666666666666,12.597725125495744,-0.015401754730946848,0,7.666666666666667,2.0,3,0
9,12,1.0,12.609018677298996,-0.008151365887743012,0,4.666666666666667,3.0,2,0
10,3,0.3333333333333333,6.823855752507311,0.007630295219880345,0,4.0,3.3333333333333335,2,0
10,4,0.6666666666666666,6.809216101864261,-0.06544801386090437,0,6.666666666666667,2.0,1,0
10,5,1.0,6.832470526301919,0.08366204002484867,0,6.0,2.3333333333333335,1,0
10,6,1.0,6.8979091935410395,0.24786524886639238,0,7.333333333333333,2.6666666666666665,0,0
10,7,0.6666666666666666,6.9877131596179565,0.1342006110568672,0,5.333333333333333,3.6666666666666665,0,0
10,8,0.6666666666666666,7.016893600549143,-0.025112638898947992,0,5.666666666666667,2.3333333333333335,0,0
10,9,0.3333333333333333,6.994550830530412,-0.08857495942055049,0,3.3333333333333335,3.0,0,0
10,10,0.6666666666666666,6.991232580286552,0.03670453753172076,0,5.0,3.0,1,0
10,11,0.3333333333333333,6.992027882100815,0.04430157660003964,0,3.6666666666666665,4.0,2,0
10,12,0.3333333333333333,6.985201186255886,-0.09910029622375394,0,3.3333333333333335,4.0,2,0
11,3,2.6666666666666665,5.277532642134943,-0.6454184684024895,0,4.0,2.6666666666666665,0,1
11,4,2.6666666666666665,4.992802245545963,-0.5481940396903751,0,4.333333333333333,3.0,1,0
11,5,2.3333333333333335,4.787772849717283,-0.2756668691601165,0,4.0,2.6666666666666665,1,0
11,6,2.0,4.663189694832675,-0.1649767432893734,0,4.0,2.6666666666666665,2,0
11,7,2.3333333333333335,4.561421464715939,-0.23841054255454353,0,4.666666666666667,3.0,2,0
11,8,2.6666666666666665,4.422281542597063,-0.31933717086291935,1,7.0,3.0,3,0
11,9,3.0,4.228206507690316,-0.4418971576594046,2,4.0,3.0,2,0
11,10,2.6666666666666665,3.9958675699572033,-0.5180075893972544,3,5.333333333333333,2.6666666666666665,2,0
11,11,2.3333333333333335,3.7812627444223144,-0.38092654274734583,2,5.0,4.0,2,0
11,12,2.0,3.61207823179817,-0.2524338823325003,1,6.666666666666667,4.0,3,0
12,3,0.0,6.875147019780594,0.1252889906693584,0,6.333333333333333,4.333333333333333,1,0
12,4,0.3333333333333333,6.908059174468779,0.05617867285658118,0,7.666666666666667,4.333333333333333,2,0
12,5,0.3333333333333333,6.956249272639639,0.06183909505119889,0,7.333333333333333,3.3333333333333335,2,0
12,6,0.6666666666666666,6.9775606694041485,0.09048671689832855,0,6.666666666666667,3.3333333333333335,3,0
12,7,0.6666666666666666,7.038809490846724,0.095354842671723,0,4.0,2.0,3,0
12,8,1.0,7.100008699521354,0.18150253078156453,0,3.0,1.6666666666666667,2,0
12,9,0.6666666666666666,7.167602837085038,0.10952266526165833,0,4.0,1.0,2,0
12,10,0.3333333333333333,7.192756853153237,-0.01278073514757505,0,6.666666666666667,2.0,1,0
12,11,0.3333333333333333,7.174925110552286,-0.07477510971234036,0,6.666666666666667,2.6666666666666665,1,0
12,12,0.3333333333333333,7.142831232661263,-0.062221016616003766,0,6.666666666666667,2.3333333333333335,0,0
13,3,0.3333333333333333,5.60669549231899,-0.020553202332525444,0,5.666666666666667,1.6666666666666667,2,0
13,4,0.0,5.586983163741183,-0.052215270163062044,0,7.666666666666667,1.3333333333333333,2,0
13,5,0.3333333333333333,5.589062245349329,0.019868731586603516,0,4.666666666666667,2.0,3,0
13,6,0.3333333333333333,5.594023161939018,0.053466533169963526,0,5.333333333333333,2.0,3,0
13,7,0.6666666666666666,5.621939583857514,0.025296750767988208,0,3.3333333333333335,2.6666666666666665,3,0
13,8,0.3333333333333333,5.652951156065845,0.09802069844252959,0,4.333333333333333,2.6666666666666665,3,0
13,9,0.6666666666666666,5.680117226458646,0.05121547859287823,0,4.333333333333333,3.0,3,0
13,10,0.6666666666666666,5.716756537621876,0.042179967632685944,0,5.666666666666667,2.6666666666666665,3,0
13,11,1.0,5.7378454195214,0.07978913296269852,0,5.333333333333333,1.6666666666666667,2,0
13,12,1.0,5.764927495810543,0.02254377397061802,0,2.6666666666666665,2.0,2,0
14,3,0.3333333333333333,9.580376388722042,0.13110859945328812,0,7.666666666666667,2.6666666666666665,0,0
14,4,0.3333333333333333,9.683686831015386,0.1721899098191546,0,5.0,2.0,1,0
14,5,0.6666666666666666,9.79423769134499,0.33828539859639406,0,3.3333333333333335,2.0,1,0
14,6,0.3333333333333333,9.90524528832973,0.1542000635274885,0,1.3333333333333333,2.0,2,0
14,7,0.3333333333333333,9.932975143890872,-0.07627310448623348,0,2.0,2.6666666666666665,2,0
14,8,0.3333333333333333,9.891798593476603,-0.11826704360064255,0,4.666666666666667,1.3333333333333333,3,0
14,9,0.3333333333333333,9.83703288544958,-0.09328662723700276,0,6.333333333333333,2.6666666666666665,2,0
14,10,0.6666666666666666,9.813806307627969,-0.022423186708255827,0,6.666666666666667,3.3333333333333335,2,0
14,11,0.6666666666666666,9.849189339289884,0.15217917546617343,0,5.0,4.333333333333333,1,0
14,12,1.0,9.883052352793909,0.07798214673990245,0,2.6666666666666665,3.6666666666666665,1,0
15,3,0.3333333333333333,12.217496211146411,-0.0363564417042852,0,4.0,2.6666666666666665,1,0
15,4,0.6666666666666666,12.25334916503298,0.04118851578715166,0,4.0,2.3333333333333335,2,0
15,5,0.3333333333333333,12.280939664300819,0.1854982853803584,0,4.333333333333333,2.0,2,0
15,6,0.3333333333333333,12.394610250736791,0.1970964559439281,0,4.333333333333333,3.6666666666666665,1,0
15,7,0.0,12.543250985035366,0.4043392208793577,0,6.333333333333333,3.6666666666666665,1,0
15,8,0.0,12.685299657857337,0.2706325445383513,0,4.0,4.0,2,0
15,9,0.0,12.813435139606833,0.13558069829669428,0,3.6666666666666665,3.3333333333333335,3,0
15,10,0.3333333333333333,12.817790249990379,-0.008741466435918,0,1.6666666666666667,2.6666666666666665,2,0
15,11,0.3333333333333333,12.813175281074026,-0.12761880745920529,0,4.333333333333333,1.6666666666666667,1,0
15,12,0.6666666666666666,12.819673423350745,0.1420097939762197,0,5.333333333333333,1.3333333333333333,0,0
16,3,0.3333333333333333,18.794745467532902,0.5945225327592176,0,4.0,2.3333333333333335,1,0
16,4,0.3333333333333333,18.942452241971377,0.2136086305955729,0,5.0,3.6666666666666665,1,0
16,5,0.3333333333333333,18.955976034549167,-0.3244394623059996,0,3.6666666666666665,3.6666666666666665,2,0
16,6,0.6666666666666666,18.79566708460086,-0.32952464040111806,0,3.3333333333333335,2.3333333333333335,2,0
16,7,0.6666666666666666,18.71425161433822,-0.0712091579257148,0,2.0,2.3333333333333335,3,0
16,8,1.0,18.712565530320862,0.15142913548683978,0,4.666666666666667,2.6666666666666665,3,0
16,9,0.6666666666666666,18.787575789669784,0.13975254843356666,0,4.333333333333333,4.333333333333333,3,0
16,10,0.6666666666666666,18.950882214812847,0.42376836955553543,0,5.0,4.333333333333333,3,0
16,11,0.3333333333333333,19.05296134506136,0.2326357481856256,0,2.6666666666666665,3.3333333333333335,2,0
16,12,0.3333333333333333,19.152183054628026,-0.05250159829561696,0,3.6666666666666665,2.6666666666666665,2,0
17,3,1.0,8.942915990659293,0.34108615832006706,0,3.0,2.0,0,0
17,4,0.6666666666666666,9.09162676728143,0.2747495199847343,0,1.6666666666666667,2.3333333333333335,0,0
17,5,0.3333333333333333,9.182986991602839,0.1043773245258457,0,4.0,2.3333333333333335,1,0
17,6,0.3333333333333333,9.278860522015059,0.18257441969030808,0,3.3333333333333335,3.3333333333333335,1,0
17,7,0.6666666666666666,9.327823298156693,0.14755717544540659,0,6.0,2.3333333333333335,2,0
17,8,1.0,9.3777804327462,-0.033371862942290775,0,5.666666666666667,2.0,2,0
17,9,0.6666666666666666,9.412754205797848,0.14060741042034586,0,5.666666666666667,0.6666666666666666,3,0
17,10,0.6666666666666666,9.486520485223304,0.21898460995326374,0,3.3333333333333335,2.3333333333333335,3,0
17,11,0.6666666666666666,9.562908161268327,0.09086984603782611,0,4.0,2.0,2,0
17,12,0.6666666666666666,9.652103866178399,0.18689568687418756,0,4.333333333333333,2.6666666666666665,1,0
18,3,0.3333333333333333,5.420614750542964,0.00929519380123267,0,3.6666666666666665,1.0,1,0
18,4,0.6666666666666666,5.427304980196847,-0.013776725482640195,0,3.6666666666666665,0.0,1,0
18,5,0.6666666666666666,5.435384521540776,0.048790844674842404,0,4.333333333333333,1.3333333333333333,1,0
18,6,1.0,5.434159464146528,-0.014450667343158585,0,5.0,2.6666666666666665,2,0
18,7,1.0,5.448343703822792,0.004537369514364009,0,6.0,4.333333333333333,1,0
18,8,0.6666666666666666,5.476429385954034,0.13672306325131167,0,5.333333333333333,4.333333333333333,1,0
18,9,0.6666666666666666,5.537231538266653,0.12540307056590816,0,5.0,4.0,1,0
18,10,0.3333333333333333,5.593107584389739,0.08790846148990017,0,4.666666666666667,4.0,1,0
18,11,0.6666666666666666,5.658800345183603,0.1513948886950427,0,5.666666666666667,4.333333333333333,1,1
18,12,0.6666666666666666,5.720041218144529,0.1414975510794232,0,5.333333333333333,4.333333333333333,1,0
19,3,0.6666666666666666,4.442537426065548,0.043247122739647814,0,5.666666666666667,2.3333333333333335,0,0
19,4,0.6666666666666666,4.480706307320918,0.06333870431217825,0,5.333333333333333,2.0,1,0
19,5,0.6666666666666666,4.518428718123034,0.1210880491206332,0,5.0,1.0,1,0
19,6,0.6666666666666666,4.586373277121969,0.13257415597034594,0,2.0,1.0,2,0
19,7,0.3333333333333333,4.633399478196328,0.09125007512890182,0,2.0,1.6666666666666667,2,0
19,8,0.0,4.664062470881368,0.009243350178949505,0,4.333333333333333,2.0,2,0
19,9,0.0,4.695204258241302,0.08492091482707131,0,5.0,2.3333333333333335,2,0
19,10,0.0,4.736399430389344,0.12284661351790671,0,5.666666666666667,2.0,2,0
19,11,0.3333333333333333,4.798417407547491,0.10187191957358888,0,6.333333333333333,3.0,2,0
19,12,0.6666666666666666,4.831100899107434,0.05938587306277476,0,6.333333333333333,2.6666666666666665,2,0
20,3,2.6666666666666665,5.30938779608437,-0.41733562154620696,1,2.0,2.0,3,0
20,4,2.0,5.071958852337246,-0.5780938469961914,1,5.0,2.6666666666666665,2,0
20,5,1.3333333333333333,4.779814446911545,-0.5932905789760765,1,6.333333333333333,3.3333333333333335,1,0
20,6,1.3333333333333333,4.543329521788045,-0.414503565675334,1,6.333333333333333,3.3333333333333335,1,0
20,7,1.3333333333333333,4.360819167929718,-0.24919169229407423,1,6.333333333333333,4.333333333333333,1,0
20,8,1.6666666666666667,4.188597850988651,-0.4004997544287754,1,3.3333333333333335,4.0,2,0
20,9,2.0,3.9716933409200084,-0.5176860343062772,1,4.333333333333333,4.0,2,0
20,10,2.6666666666666665,3.718189198599847,-0.49304016843135834,0,2.3333333333333335,4.0,3,0
20,11,2.6666666666666665,3.5170808403449776,-0.3531112989874572,1,4.666666666666667,3.3333333333333335,2,0
20,12,2.0,3.3288522248549213,-0.32185945381596204,1,5.0,2.3333333333333335,1,0
21,3,2.6666666666666665,4.930524771430157,-0.426818578297647,1,6.333333333333333,2.3333333333333335,1,0
21,4,2.6666666666666665,4.731289614857299,-0.2985920379562037,1,6.333333333333333,2.0,1,0
21,5,2.0,4.601544514618024,-0.2615301541825472,1,5.333333333333333,1.6666666666666667,1,0
21,6,1.6666666666666667,4.43948164395611,-0.31530172056481653,0,5.0,3.3333333333333335,2,0
21,7,1.3333333333333333,4.236865484254383,-0.5172052163435596,1,3.3333333333333335,4.333333333333333,2,0
21,8,1.6666666666666667,3.9792417945584844,-0.548212611284498,1,5.0,4.0,2,0
21,9,2.0,3.7203915750587933,-0.4840038999587133,2,5.333333333333333,3.3333333333333335,1,0
21,10,2.3333333333333335,3.5400637871105123,-0.285317511100704,1,5.666666666666667,3.0,2,0
21,11,2.6666666666666665,3.3881243339308327,-0.22748031232446353,1,6.333333333333333,4.0,1,0
21,12,2.3333333333333335,3.2624436265728747,-0.3200626581877448,0,4.0,3.3333333333333335,2,0
22,3,0.6666666666666666,6.2580845036787,-0.04087408423489247,0,4.333333333333333,3.0,2,0
22,4,0.6666666666666666,6.258209011853185,-0.008268066777270988,0,7.0,2.3333333333333335,3,0
22,5,0.3333333333333333,6.274942665475261,0.09971663640184758,0,6.333333333333333,3.3333333333333335,2,0
22,6,0.3333333333333333,6.301077987898719,0.03715835851202698,0,6.333333333333333,2.3333333333333335,2,0
22,7,0.3333333333333333,6.302961116276106,-0.052819642511340525,0,4.333333333333333,3.6666666666666665,2,0
22,8,0.3333333333333333,6.293541774947696,-0.006947354853754639,0,6.0,2.6666666666666665,2,0
22,9,0.3333333333333333,6.304866965343223,0.06548454456644581,0,4.666666666666667,2.6666666666666665,1,0
22,10,0.6666666666666666,6.319221765664636,0.01850278243812742,0,5.333333333333333,1.6666666666666667,0,0
22,11,0.6666666666666666,6.333520897350703,0.001974469017867797,0,4.666666666666667,3.0,0,0
22,12,0.3333333333333333,6.332259390255293,0.018635622315976264,0,3.6666666666666665,2.3333333333333335,0,0
23,3,0.6666666666666666,2.413106639596673,0.050601894232995104,0,4.666666666666667,4.333333333333333,2,0
23,4,1.0,2.4430146864280995,0.0701195143606812,0,5.0,3.3333333333333335,2,0
23,5,0.6666666666666666,2.461663363781252,0.02494876396005985,0,4.666666666666667,3.3333333333333335,3,0
23,6,0.6666666666666666,2.478977913975628,0.012821404321845087,0,6.666666666666667,3.3333333333333335,3,0
23,7,0.6666666666666666,2.482707880686028,0.025363382432423975,0,6.333333333333333,3.6666666666666665,2,0
23,8,0.6666666666666666,2.4869353423563574,-0.014312501612080197,0,5.666666666666667,3.0,2,0
23,9,0.6666666666666666,2.4828963049757604,-0.010485607951146392,0,3.6666666666666665,1.3333333333333333,1,1
23,10,0.6666666666666666,2.487768921722307,0.027298847661075154,0,4.0,0.6666666666666666,2,0
23,11,0.6666666666666666,2.506644000939245,0.05442984818052565,0,4.0,1.3333333333333333,2,0
23,12,0.6666666666666666,2.532004948679305,0.050979385029392255,0,4.0,2.3333333333333335,2,0
24,3,0.6666666666666666,3.36404560552574,-0.037592879422205794,0,4.666666666666667,1.6666666666666667,2,0
24,4,0.6666666666666666,3.355779908046875,0.0037093096569273953,0,6.333333333333333,1.6666666666666667,1,0
24,5,0.6666666666666666,3.3676930661144193,0.0448259515313163,0,5.666666666666667,1.6666666666666667,2,0
24,6,0.6666666666666666,3.380610364374052,0.025956107793287053,0,3.3333333333333335,2.0,1,0
24,7,0.6666666666666666,3.3782208351028014,-0.0391987523594568,0,3.0,1.6666666666666667,2,0
24,8,0.6666666666666666,3.368983871658313,-0.021636833581047732,0,2.3333333333333335,2.0,1,0
24,9,0.6666666666666666,3.357588986418507,-0.0010599601123781888,0,2.3333333333333335,2.0,1,0
24,10,0.3333333333333333,3.3613308251459006,-0.00026234584381024106,0,2.6666666666666665,1.6666666666666667,1,0
24,11,0.3333333333333333,3.3723718408038814,0.04567086911231044,0,4.666666666666667,2.0,1,0
24,12,0.3333333333333333,3.377606078978309,0.0034172382287236402,0,6.0,2.0,1,0
25,3,0.3333333333333333,3.0787336363763216,0.08906738508940482,0,2.6666666666666665,3.6666666666666665,2,0
25,4,0.6666666666666666,3.1118408251519423,0.03948187645224399,0,4.333333333333333,3.0,2,0
25,5,0.6666666666666666,3.1359783158037566,0.04318477674065635,0,2.6666666666666665,3.6666666666666665,2,0
25,6,0.3333333333333333,3.160710935177027,0.06394367688235336,0,5.0,3.6666666666666665,3,0
25,7,0.0,3.180937379888301,0.027748738630625436,0,4.666666666666667,2.6666666666666665,2,0
25,8,0.0,3.189474950710407,-0.005400368912839237,0,7.0,2.0,1,0
25,9,0.3333333333333333,3.18563786630345,-0.008246910472340385,0,5.666666666666667,1.0,1,0
25,10,0.6666666666666666,3.190949645257684,0.018071363027010623,0,5.0,1.3333333333333333,2,0
25,11,1.0,3.211430455368518,0.06755331464053249,0,3.3333333333333335,2.6666666666666665,2,1
25,12,0.6666666666666666,3.231310866914919,0.03545898730416264,0,3.6666666666666665,3.0,2,0
26,3,0.6666666666666666,4.714833206831998,0.07785252548517274,0,5.333333333333333,4.0,3,1
26,4,1.0,4.772437294418713,0.18420584892118352,0,5.666666666666667,4.0,3,0
26,5,0.6666666666666666,4.8206608838562355,0.05542465666635721,0,5.333333333333333,3.6666666666666665,3,0
26,6,0.3333333333333333,4.835849060247379,-0.049395208101541854,0,3.6666666666666665,3.3333333333333335,3,0
26,7,0.0,4.842411322312013,0.05922186680251418,0,1.6666666666666667,2.6666666666666665,2,0
26,8,0.0,4.856599879712255,0.05242579969365746,0,1.6666666666666667,2.3333333333333335,1,0
26,9,0.3333333333333333,4.889489803922754,0.029587778336054527,0,1.6666666666666667,3.3333333333333335,1,0
26,10,0.3333333333333333,4.918727868218646,0.10437038748946126,0,3.0,3.0,2,0
26,11,0.3333333333333333,4.9852005610359384,0.15317410551403743,0,1.6666666666666667,3.3333333333333335,3,0
26,12,0.0,5.040872383587057,0.10888905310173325,0,4.666666666666667,3.3333333333333335,2,0
27,3,2.0,2.0759261973362397,-0.18273876407750445,1,6.333333333333333,1.3333333333333333,0,0
27,4,2.6666666666666665,1.9770297646105905,-0.22421187678136723,2,3.6666666666666665,1.3333333333333333,0,0
27,5,2.6666666666666665,1.8672061000143945,-0.21920965110666368,1,3.0,1.6666666666666667,0,0
27,6,2.0,1.7787657740431688,-0.1513704438142338,1,4.666666666666667,2.6666666666666665,0,0
27,7,1.6666666666666667,1.696309116332144,-0.1421108561258544,0,7.333333333333333,2.6666666666666665,0,0
27,8,2.0,1.6328550984114305,-0.1442507269551263,1,6.0,2.3333333333333335,1,0
27,9,2.3333333333333335,1.573423640531475,-0.08229484432102607,2,5.666666666666667,1.0,1,0
27,10,2.0,1.5273451783142484,-0.08998418901539429,2,2.6666666666666665,1.0,1,0
27,11,1.3333333333333333,1.4801675481116021,-0.10748924392319759,1,2.0,1.6666666666666667,0,0
27,12,1.0,1.4361957006331643,-0.0759750001046613,0,0.3333333333333333,3.3333333333333335,0,0
28,3,0.3333333333333333,2.0839470432352205,0.05331789042602786,0,6.0,2.0,1,0
28,4,0.3333333333333333,2.1142459323754745,0.07751010078934728,0,5.333333333333333,2.0,1,0
28,5,0.3333333333333333,2.1517166518670963,0.07248083468025168,0,4.666666666666667,2.6666666666666665,1,0
28,6,0.3333333333333333,2.184313855976384,0.060212835333129267,0,5.0,3.3333333333333335,2,0
28,7,0.0,2.2055063861685995,0.02867553289112834,0,5.0,5.0,2,0
28,8,0.3333333333333333,2.22472247070353,0.03233747595717995,0,5.666666666666667,3.3333333333333335,2,0
28,9,0.3333333333333333,2.2492224787529547,0.07013526890475719,0,5.666666666666667,1.6666666666666667,2,0
